Open,High,Low,Close,Inflation,country,data_coverage_previous_12_months_food,total_food_price_increase_since_start_date,maximum_food_drawdown,average_monthly_food_price_correlation_between_markets,average_annual_food_price_correlation_between_markets,month,inflation_velocity,rolling_avg_3m,lag_1,lag_2,lag_3,FCAI,crisis_next_3m,inflation_sq,price_spread,close_open_ratio,inflation_volatility,lag_diff,price_vs_rolling,fcai_inflation,month_sin,month_cos,inflation_vel_sq,vulnerability_cluster
0.29,0.3,0.27,0.27,65.15,22,28.31,159165.63,-12.16,0.64,0.95,8,-4.839999999999989,63.04333333333333,69.99,53.99,41.92,43.73166666666667,1,4244.522500000001,0.02999999999999997,0.9310344827586208,1613.7655000000002,15.999999999999993,-62.773333333333326,2849.1180833333337,-0.8660254037844384,-0.5000000000000004,23.425599999999896,1
0.28,0.29,0.26,0.26,58.87,22,28.31,159165.63,-12.16,0.64,0.95,9,-6.280000000000008,64.67,65.15,69.99,53.99,40.485,1,3465.6768999999995,0.02999999999999997,0.9285714285714285,1458.2098999999998,-4.839999999999989,-64.41,2383.3519499999998,-1.0,-1.8369701987210297e-16,39.4384000000001,1
0.26,0.27,0.25,0.26,53.43,22,28.31,159165.63,-12.16,0.64,0.95,10,-5.439999999999998,59.15,58.87,65.15,69.99,36.913,1,2854.7649,0.020000000000000018,1.0,1323.4611,-6.280000000000008,-58.89,1972.2615899999998,-0.8660254037844386,0.5000000000000001,29.593599999999974,1
0.26,0.27,0.25,0.26,50.15,22,28.31,159165.63,-12.16,0.64,0.95,11,-3.280000000000001,54.15,53.43,58.87,65.15,34.921,0,2515.0225,0.020000000000000018,1.0,1242.2155,-5.439999999999998,-53.89,1751.2881499999999,-0.5000000000000004,0.8660254037844384,10.758400000000007,1
0.26,0.27,0.25,0.26,44.75,22,28.31,159165.63,-12.16,0.64,0.95,12,-5.399999999999999,49.44333333333333,50.15,53.43,58.87,30.643666666666665,0,2002.5625,0.020000000000000018,1.0,1108.4575,-3.280000000000001,-49.18333333333333,1371.3040833333332,-2.4492935982947064e-16,1.0,29.159999999999986,1
0.26,0.27,0.25,0.26,28.79,22,28.31,159165.63,-12.16,0.64,0.95,1,-15.96,41.23,44.75,50.15,53.43,17.853,0,828.8641,0.020000000000000018,1.0,713.1283,-5.399999999999999,-40.97,513.98787,0.49999999999999994,0.8660254037844387,254.72160000000002,1
0.26,0.27,0.25,0.25,24.93,22,28.31,159165.63,-12.16,0.64,0.95,2,-3.86,32.82333333333333,28.79,44.75,50.15,17.871666666666666,0,621.5049,0.020000000000000018,0.9615384615384615,617.5160999999999,-15.96,-32.57333333333333,445.54064999999997,0.8660254037844386,0.5000000000000001,14.8996,1
0.26,0.27,0.25,0.26,23.28,22,28.31,159165.63,-12.16,0.64,0.95,3,-1.6499999999999986,25.666666666666668,24.93,28.79,44.75,16.278333333333336,0,541.9584000000001,0.020000000000000018,1.0,576.6456000000001,-3.8599999999999994,-25.406666666666666,378.9596000000001,1.0,6.123233995736766e-17,2.7224999999999953,1
0.26,0.27,0.25,0.26,22.28,22,28.31,159165.63,-12.16,0.64,0.95,4,-1.0,23.49666666666667,23.28,24.93,28.79,15.539333333333335,0,496.39840000000004,0.020000000000000018,1.0,551.8756,-1.6499999999999986,-23.236666666666668,346.2163466666667,0.8660254037844387,-0.4999999999999998,1.0,1
0.27,0.27,0.26,0.26,16.99,22,28.31,159165.63,-12.16,0.64,0.95,5,-5.290000000000003,20.85,22.28,23.28,24.93,11.078,0,288.66009999999994,0.010000000000000009,0.9629629629629629,420.84229999999997,-1.0,-20.59,188.21521999999996,0.49999999999999994,-0.8660254037844387,27.98410000000003,1
0.26,0.27,0.26,0.26,9.32,22,28.31,159165.63,-12.16,0.64,0.95,6,-7.669999999999998,16.19666666666667,16.99,22.28,23.28,5.598333333333335,0,86.86240000000001,0.010000000000000009,1.0,230.8564,-5.290000000000003,-15.93666666666667,52.176466666666684,1.2246467991473532e-16,-1.0,58.82889999999997,1
0.27,0.28,0.26,0.27,-1.46,22,28.31,159165.63,-12.16,0.64,0.95,7,-10.78,8.283333333333333,9.32,16.99,22.28,-2.3073333333333337,0,2.1315999999999997,0.020000000000000018,1.0,-36.1642,-7.669999999999998,-8.013333333333334,3.368706666666667,-0.4999999999999997,-0.8660254037844388,116.20839999999998,1
0.27,0.28,0.27,0.27,-0.24,22,28.31,159165.63,-12.16,0.64,0.95,8,1.22,2.54,-1.46,9.32,16.99,0.754,0,0.0576,0.010000000000000009,1.0,-5.9448,-10.780000000000001,-2.27,-0.18095999999999998,-0.8660254037844384,-0.5000000000000004,1.4884,1
0.27,0.28,0.27,0.28,6.35,22,28.31,159165.63,-12.16,0.64,0.95,9,6.59,1.5499999999999998,-0.24,-1.46,9.32,5.461999999999999,0,40.3225,0.010000000000000009,1.037037037037037,157.28949999999998,1.22,-1.2699999999999998,34.68369999999999,-1.0,-1.8369701987210297e-16,43.4281,1
0.28,0.31,0.28,0.31,20.63,22,28.31,159165.63,-12.16,0.64,0.95,10,14.28,8.913333333333332,6.35,-0.24,-1.46,16.381666666666668,1,425.59689999999995,0.02999999999999997,1.107142857142857,511.00509999999997,6.59,-8.603333333333332,337.9537833333333,-0.8660254037844386,0.5000000000000001,203.9184,1
0.32,0.33,0.31,0.32,24.77,22,28.31,159165.63,-12.16,0.64,0.95,11,4.140000000000001,17.25,20.63,6.35,-0.24,17.077,1,613.5529,0.020000000000000018,1.0,613.5529,14.28,-16.93,422.99729,-0.5000000000000004,0.8660254037844384,17.139600000000005,1
0.33,0.34,0.32,0.33,29.1,22,28.31,159165.63,-12.16,0.64,0.95,12,4.330000000000002,24.83333333333333,24.77,20.63,6.35,20.81566666666667,1,846.8100000000001,0.020000000000000018,1.0,720.807,4.140000000000001,-24.50333333333333,605.7359000000001,-2.4492935982947064e-16,1.0,18.748900000000017,1
0.34,0.4,0.33,0.4,57.08,22,28.31,159165.63,-12.16,0.64,0.95,1,27.98,36.98333333333333,29.1,24.77,20.63,44.330666666666666,1,3258.1263999999996,0.07,1.1764705882352942,1413.8716,4.330000000000002,-36.58333333333333,2530.3944533333333,0.49999999999999994,0.8660254037844387,782.8804,1
0.43,0.45,0.41,0.41,59.63,22,28.31,159165.63,-12.16,0.64,0.95,2,2.5500000000000043,48.60333333333333,57.08,29.1,24.77,40.30066666666667,1,3555.7369000000003,0.040000000000000036,0.9534883720930232,1477.0351,27.979999999999997,-48.193333333333335,2403.128753333334,0.8660254037844386,0.5000000000000001,6.502500000000022,1
0.41,0.43,0.4,0.42,64.56,22,28.31,159165.63,-12.16,0.64,0.95,3,4.93,60.423333333333325,59.63,57.08,29.1,45.84366666666666,1,4167.993600000001,0.02999999999999997,1.024390243902439,1599.1512,2.5500000000000043,-60.00333333333332,2959.6671199999996,1.0,6.123233995736766e-17,24.304899999999996,1
0.44,0.45,0.42,0.43,63.35,22,28.31,159165.63,-12.16,0.64,0.95,4,-1.2100000000000009,62.51333333333333,64.56,59.63,57.08,43.81466666666667,1,4013.2225000000003,0.030000000000000027,0.9772727272727273,1569.1795,4.93,-62.08333333333333,2775.6591333333336,0.8660254037844387,-0.4999999999999998,1.464100000000002,1
0.44,0.45,0.42,0.44,66.88,22,28.31,159165.63,-12.16,0.64,0.95,5,3.529999999999994,64.92999999999999,63.35,64.56,59.63,47.48499999999999,1,4472.934399999999,0.030000000000000027,1.0,1656.6175999999998,-1.2100000000000009,-64.49,3175.796799999999,0.49999999999999994,-0.8660254037844387,12.460899999999958,1
0.45,0.46,0.43,0.45,70.09,22,28.31,159165.63,-12.16,0.64,0.95,6,3.210000000000008,66.77333333333333,66.88,63.35,64.56,49.36266666666667,1,4912.6081,0.030000000000000027,1.0,1736.1293,3.529999999999994,-66.32333333333332,3459.829306666667,1.2246467991473532e-16,-1.0,10.304100000000052,1
0.46,0.48,0.45,0.47,73.3,22,28.31,159165.63,-12.16,0.64,0.95,7,3.2099999999999937,70.08999999999999,70.09,66.88,63.35,51.631,1,5372.889999999999,0.02999999999999997,1.0217391304347825,1815.6409999999998,3.210000000000008,-69.61999999999999,3784.5523,-0.4999999999999997,-0.8660254037844388,10.30409999999996,1
0.48,0.5,0.46,0.47,73.73,22,28.31,159165.63,-12.16,0.64,0.95,8,0.4300000000000068,72.37333333333333,73.3,70.09,66.88,51.46866666666668,1,5436.112900000001,0.03999999999999998,0.9791666666666666,1826.2921000000001,3.2099999999999937,-71.90333333333334,3794.784793333334,-0.8660254037844384,-0.5000000000000004,0.18490000000000587,1
0.48,0.5,0.47,0.48,72.78,22,28.31,159165.63,-12.16,0.64,0.95,9,-0.9500000000000028,73.27,73.73,73.3,70.09,50.759,1,5296.9284,0.030000000000000027,1.0,1802.7606,0.4300000000000068,-72.78999999999999,3694.24002,-1.0,-1.8369701987210297e-16,0.9025000000000054,1
0.49,0.51,0.47,0.47,51.82,22,28.31,159165.63,-12.16,0.64,0.95,10,-20.96,66.11,72.78,73.73,73.3,32.844,0,2685.3124000000003,0.040000000000000036,0.9591836734693877,1283.5814,-0.9500000000000028,-65.64,1701.9760800000001,-0.8660254037844386,0.5000000000000001,439.32160000000005,1
0.48,0.49,0.46,0.46,42.97,22,28.31,159165.63,-12.16,0.64,0.95,11,-8.850000000000001,55.85666666666666,51.82,72.78,73.73,30.00133333333333,0,1846.4208999999998,0.02999999999999997,0.9583333333333334,1064.3669,-20.96,-55.39666666666666,1289.1572933333332,-0.5000000000000004,0.8660254037844384,78.32250000000002,1
0.47,0.48,0.45,0.45,36.64,22,28.31,159165.63,-12.16,0.64,0.95,12,-6.329999999999998,43.81,42.97,51.82,72.78,25.183,0,1342.4896,0.02999999999999997,0.9574468085106383,907.5728,-8.850000000000001,-43.36,922.70512,-2.4492935982947064e-16,1.0,40.06889999999998,1
0.46,0.47,0.44,0.45,10.92,22,28.31,159165.63,-12.16,0.64,0.95,1,-25.72,30.176666666666662,36.64,42.97,51.82,3.779333333333335,0,119.2464,0.02999999999999997,0.9782608695652174,270.4884,-6.329999999999998,-29.726666666666663,41.27032000000002,0.49999999999999994,0.8660254037844387,661.5183999999999,1
0.45,0.47,0.44,0.44,7.91,22,28.31,159165.63,-12.16,0.64,0.95,2,-3.01,18.49,10.92,36.64,42.97,6.75,0,62.5681,0.02999999999999997,0.9777777777777777,195.9307,-25.72,-18.049999999999997,53.3925,0.8660254037844386,0.5000000000000001,9.060099999999998,1
0.44,0.46,0.43,0.44,3.9,22,28.31,159165.63,-12.16,0.64,0.95,3,-4.01,7.576666666666667,7.91,10.92,36.64,2.2623333333333333,0,15.209999999999999,0.030000000000000027,1.0,96.603,-3.01,-7.136666666666667,8.8231,1.0,6.123233995736766e-17,16.080099999999998,1
0.44,0.46,0.43,0.43,0.84,22,28.31,159165.63,-12.16,0.64,0.95,4,-3.06,4.216666666666667,3.9,7.91,10.92,0.3453333333333334,0,0.7055999999999999,0.030000000000000027,0.9772727272727273,20.8068,-4.01,-3.7866666666666666,0.29008,0.8660254037844387,-0.4999999999999998,9.3636,1
0.43,0.45,0.42,0.43,-2.4,22,28.31,159165.63,-12.16,0.64,0.95,5,-3.24,0.7799999999999999,0.84,3.9,7.91,-2.016,0,5.76,0.030000000000000027,1.0,-59.44799999999999,-3.06,-0.3499999999999999,4.8384,0.49999999999999994,-0.8660254037844387,10.497600000000002,1
0.43,0.44,0.42,0.42,-6.06,22,28.31,159165.63,-12.16,0.64,0.95,6,-3.66,-2.54,-2.4,0.84,3.9,-4.636,0,36.7236,0.020000000000000018,0.9767441860465116,-150.1062,-3.2399999999999998,2.96,28.09416,1.2246467991473532e-16,-1.0,13.395600000000002,1
0.43,0.44,0.41,0.42,-9.54,22,28.31,159165.63,-12.16,0.64,0.95,7,-3.4799999999999995,-6.0,-6.06,-2.4,0.84,-7.013999999999999,0,91.01159999999999,0.030000000000000027,0.9767441860465116,-236.30579999999998,-3.6599999999999997,6.42,66.91355999999999,-0.4999999999999997,-0.8660254037844388,12.110399999999997,1
0.43,0.44,0.41,0.44,-6.44,22,28.31,159165.63,-12.16,0.64,0.95,8,3.0999999999999988,-7.346666666666667,-9.54,-6.06,-2.4,-3.759333333333334,0,41.473600000000005,0.030000000000000027,1.0232558139534884,-159.5188,-3.4799999999999995,7.786666666666667,24.21010666666667,-0.8660254037844384,-0.5000000000000004,9.609999999999992,1
0.45,0.46,0.44,0.45,-5.28,22,28.31,159165.63,-12.16,0.64,0.95,9,1.16,-7.086666666666666,-6.44,-9.54,-6.06,-3.709333333333333,0,27.878400000000003,0.020000000000000018,1.0,-130.78560000000002,3.0999999999999988,7.536666666666666,19.585279999999997,-1.0,-1.8369701987210297e-16,1.3456,1
0.46,0.47,0.45,0.46,-3.2,22,28.31,159165.63,-12.16,0.64,0.95,10,2.08,-4.973333333333334,-5.28,-6.44,-9.54,-1.9706666666666668,0,10.240000000000002,0.019999999999999962,1.0,-79.26400000000001,1.1600000000000001,5.433333333333334,6.306133333333334,-0.8660254037844386,0.5000000000000001,4.3264000000000005,1
0.46,0.47,0.45,0.46,-0.16,22,28.31,159165.63,-12.16,0.64,0.95,11,3.04,-2.8799999999999994,-3.2,-5.28,-6.44,0.256,0,0.0256,0.019999999999999962,1.0,-3.9632,2.08,3.3399999999999994,-0.04096,-0.5000000000000004,0.8660254037844384,9.2416,1
0.47,0.48,0.45,0.46,1.32,22,28.31,159165.63,-12.16,0.64,0.95,12,1.48,-0.68,-0.16,-3.2,-5.28,0.968,0,1.7424000000000002,0.02999999999999997,0.9787234042553192,32.696400000000004,3.04,1.1400000000000001,1.27776,-2.4492935982947064e-16,1.0,2.1904,1
0.46,0.47,0.45,0.46,2.43,22,28.31,159165.63,-12.16,0.64,0.95,1,1.11,1.1966666666666668,1.32,-0.16,-3.2,1.7873333333333334,0,5.9049000000000005,0.019999999999999962,1.0,60.191100000000006,1.48,-0.7366666666666668,4.3432200000000005,0.49999999999999994,0.8660254037844387,1.2321000000000002,1
0.46,0.47,0.45,0.47,6.25,22,28.31,159165.63,-12.16,0.64,0.95,2,3.82,3.333333333333333,2.43,1.32,-0.16,4.937666666666667,0,39.0625,0.019999999999999962,1.0217391304347825,154.8125,1.11,-2.8633333333333333,30.86041666666667,0.8660254037844386,0.5000000000000001,14.5924,1
0.47,0.48,0.46,0.47,6.9,22,28.31,159165.63,-12.16,0.64,0.95,3,0.6500000000000004,5.193333333333333,6.25,2.43,1.32,4.683666666666667,0,47.61000000000001,0.019999999999999962,1.0,170.913,3.82,-4.723333333333334,32.3173,1.0,6.123233995736766e-17,0.4225000000000005,1
0.47,0.48,0.46,0.47,9.77,22,28.31,159165.63,-12.16,0.64,0.95,4,2.869999999999999,7.640000000000001,6.9,6.25,2.43,7.274,0,95.45289999999999,0.019999999999999962,1.0,242.00289999999998,0.6500000000000004,-7.170000000000001,71.06698,0.8660254037844387,-0.4999999999999998,8.236899999999995,1
0.48,0.49,0.47,0.48,12.95,22,28.31,159165.63,-12.16,0.64,0.95,5,3.18,9.873333333333331,9.77,6.9,6.25,9.403666666666666,0,167.7025,0.020000000000000018,1.0,320.7715,2.869999999999999,-9.39333333333333,121.77748333333332,0.49999999999999994,-0.8660254037844387,10.112400000000001,1
0.49,0.5,0.47,0.49,15.82,22,28.31,159165.63,-12.16,0.64,0.95,6,2.870000000000001,12.846666666666666,12.95,9.77,6.9,11.340333333333334,0,250.2724,0.030000000000000027,1.0,391.8614,3.1799999999999997,-12.356666666666666,179.40407333333334,1.2246467991473532e-16,-1.0,8.236900000000006,1
0.5,0.51,0.48,0.49,16.27,22,28.31,159165.63,-12.16,0.64,0.95,7,0.4499999999999993,15.013333333333334,15.82,12.95,9.77,11.272666666666666,0,264.7129,0.030000000000000027,0.98,403.0079,2.870000000000001,-14.523333333333333,183.40628666666666,-0.4999999999999997,-0.8660254037844388,0.20249999999999935,1
0.49,0.51,0.48,0.5,13.13,22,28.31,159165.63,-12.16,0.64,0.95,8,-3.139999999999999,15.073333333333336,16.27,15.82,12.95,8.637666666666668,0,172.39690000000002,0.030000000000000027,1.0204081632653061,325.2301,0.4499999999999993,-14.573333333333336,113.41256333333335,-0.8660254037844384,-0.5000000000000004,9.859599999999993,1
0.5,0.52,0.49,0.51,11.91,22,28.31,159165.63,-12.16,0.64,0.95,9,-1.2200000000000006,13.77,13.13,16.27,15.82,8.343,0,141.84810000000002,0.030000000000000027,1.02,295.0107,-3.139999999999999,-13.26,99.36513000000001,-1.0,-1.8369701987210297e-16,1.4884000000000015,1
0.52,0.53,0.5,0.53,16.46,22,28.31,159165.63,-12.16,0.64,0.95,10,4.550000000000001,13.833333333333334,11.91,13.13,16.27,12.361666666666668,0,270.9316,0.030000000000000027,1.0192307692307692,407.7142,-1.2200000000000006,-13.303333333333335,203.47303333333338,-0.8660254037844386,0.5000000000000001,20.702500000000008,1
0.54,0.55,0.52,0.52,13.7,22,28.31,159165.63,-12.16,0.64,0.95,11,-2.7600000000000016,14.023333333333332,16.46,11.91,13.13,8.826666666666666,0,187.68999999999997,0.030000000000000027,0.9629629629629629,339.349,4.550000000000001,-13.503333333333332,120.92533333333333,-0.5000000000000004,0.8660254037844384,7.617600000000008,1
0.53,0.54,0.51,0.53,15.57,22,28.31,159165.63,-12.16,0.64,0.95,12,1.870000000000001,15.243333333333334,13.7,16.46,11.91,11.394666666666668,0,242.4249,0.030000000000000027,1.0,385.6689,-2.7600000000000016,-14.713333333333335,177.41496,-2.4492935982947064e-16,1.0,3.4969000000000037,1
0.53,0.56,0.52,0.56,22.53,22,28.31,159165.63,-12.16,0.64,0.95,1,6.960000000000001,17.266666666666666,15.57,13.7,16.46,16.806333333333335,0,507.6009,0.040000000000000036,1.0566037735849056,558.0681000000001,1.870000000000001,-16.706666666666667,378.64669000000004,0.49999999999999994,0.8660254037844387,48.441600000000015,1
0.57,0.59,0.56,0.57,22.84,22,28.31,159165.63,-12.16,0.64,0.95,2,0.3099999999999987,20.313333333333333,22.53,15.57,13.7,15.575666666666669,0,521.6656,0.029999999999999916,1.0,565.7468,6.960000000000001,-19.743333333333332,355.7482266666667,0.8660254037844386,0.5000000000000001,0.09609999999999921,1
0.58,0.59,0.57,0.59,26.4,22,28.31,159165.63,-12.16,0.64,0.95,3,3.5599999999999987,23.923333333333336,22.84,22.53,15.57,19.052666666666667,0,696.9599999999999,0.020000000000000018,1.0172413793103448,653.928,0.3099999999999987,-23.333333333333336,502.99039999999997,1.0,6.123233995736766e-17,12.673599999999992,1
0.6,0.62,0.59,0.6,26.65,22,28.31,159165.63,-12.16,0.64,0.95,4,0.25,25.296666666666667,26.4,22.84,22.53,18.459333333333333,0,710.2225,0.030000000000000027,1.0,660.1205,3.5599999999999987,-24.696666666666665,491.9412333333333,0.8660254037844387,-0.4999999999999998,0.0625,1
0.61,0.62,0.59,0.6,24.29,22,28.31,159165.63,-12.16,0.64,0.95,5,-2.3599999999999994,25.78,26.65,26.4,22.84,16.593,0,590.0041,0.030000000000000027,0.9836065573770492,601.6632999999999,0.25,-25.18,403.04397,0.49999999999999994,-0.8660254037844387,5.569599999999998,1
0.6,0.62,0.59,0.6,22.29,22,28.31,159165.63,-12.16,0.64,0.95,6,-2.0,24.41,24.29,26.65,26.4,15.427,0,496.84409999999997,0.030000000000000027,1.0,552.1233,-2.3599999999999994,-23.81,343.86782999999997,1.2246467991473532e-16,-1.0,4.0,1
0.61,0.62,0.59,0.6,22.98,22,28.31,159165.63,-12.16,0.64,0.95,7,0.6900000000000013,23.186666666666667,22.29,24.29,26.65,16.334333333333333,0,528.0804,0.030000000000000027,0.9836065573770492,569.2146,-2.0,-22.586666666666666,375.36298,-0.4999999999999997,-0.8660254037844388,0.47610000000000174,1
0.61,0.64,0.6,0.64,29.31,22,28.31,159165.63,-12.16,0.64,0.95,8,6.329999999999998,24.86,22.98,22.29,24.29,21.526,0,859.0760999999999,0.040000000000000036,1.0491803278688525,726.0087,0.6900000000000013,-24.22,630.92706,-0.8660254037844384,-0.5000000000000004,40.06889999999998,1
0.66,0.68,0.65,0.66,30.62,22,28.31,159165.63,-12.16,0.64,0.95,9,1.3100000000000025,27.636666666666667,29.31,22.98,22.29,21.23033333333333,0,937.5844000000001,0.030000000000000027,1.0,758.4574,6.329999999999998,-26.976666666666667,650.0728066666666,-1.0,-1.8369701987210297e-16,1.7161000000000066,1
0.68,0.69,0.66,0.66,24.81,22,28.31,159165.63,-12.16,0.64,0.95,10,-5.810000000000002,28.246666666666663,30.62,29.31,22.98,16.311333333333334,1,615.5360999999999,0.029999999999999916,0.9705882352941176,614.5437,1.3100000000000023,-27.586666666666662,404.68417999999997,-0.8660254037844386,0.5000000000000001,33.756100000000025,1
0.67,0.69,0.65,0.69,31.78,22,28.31,159165.63,-12.16,0.64,0.95,11,6.970000000000002,29.070000000000004,24.81,30.62,29.31,23.795,1,1009.9684000000001,0.039999999999999925,1.0298507462686566,787.1906,-5.810000000000002,-28.380000000000003,756.2051000000001,-0.5000000000000004,0.8660254037844384,48.580900000000035,1
0.71,0.74,0.69,0.74,41.23,22,28.31,159165.63,-12.16,0.64,0.95,12,9.449999999999996,32.60666666666666,31.78,24.81,30.62,29.971333333333327,1,1699.9128999999998,0.050000000000000044,1.0422535211267605,1021.2670999999999,6.970000000000002,-31.866666666666664,1235.718073333333,-2.4492935982947064e-16,1.0,89.30249999999992,1
0.77,1.0,0.75,1.0,78.76,22,28.31,159165.63,-12.16,0.64,0.95,1,37.53000000000001,50.59,41.23,31.78,24.81,60.757000000000005,1,6203.137600000001,0.25,1.2987012987012987,1950.8852000000002,9.449999999999996,-49.59,4785.221320000001,0.49999999999999994,0.8660254037844387,1408.5009000000007,1
1.06,1.28,1.02,1.28,123.0,22,28.31,159165.63,-12.16,0.64,0.95,2,44.24,80.99666666666667,78.76,41.23,31.78,90.97133333333332,1,15129.0,0.26,1.2075471698113207,3046.71,37.53000000000001,-79.71666666666667,11189.473999999998,0.8660254037844386,0.5000000000000001,1957.1776000000002,1
1.36,1.41,1.3,1.3,119.92,22,28.31,159165.63,-12.16,0.64,0.95,3,-3.0799999999999983,107.22666666666667,123.0,78.76,41.23,80.48133333333334,1,14380.806400000001,0.10999999999999988,0.9558823529411764,2970.4184,44.239999999999995,-105.92666666666668,9651.321493333335,1.0,6.123233995736766e-17,9.486399999999989,1
1.33,1.39,1.28,1.36,126.87,22,28.31,159165.63,-12.16,0.64,0.95,4,6.950000000000003,123.26333333333334,119.92,123.0,78.76,90.17266666666669,1,16095.996900000002,0.10999999999999988,1.0225563909774436,3142.5699,-3.0799999999999983,-121.90333333333334,11440.206220000004,0.8660254037844387,-0.4999999999999998,48.30250000000004,1
1.41,1.47,1.36,1.43,139.43,22,28.31,159165.63,-12.16,0.64,0.95,5,12.560000000000002,128.74,126.87,119.92,123.0,99.231,1,19440.7249,0.10999999999999988,1.0141843971631206,3453.6811000000002,6.950000000000003,-127.31,13835.77833,0.49999999999999994,-0.8660254037844387,157.75360000000006,1
1.49,1.54,1.43,1.48,146.82,22,28.31,159165.63,-12.16,0.64,0.95,6,7.389999999999986,137.70666666666668,139.43,126.87,119.92,103.16833333333334,1,21556.112399999998,0.1100000000000001,0.9932885906040269,3636.7313999999997,12.560000000000002,-136.2266666666667,15147.1747,1.2246467991473532e-16,-1.0,54.6120999999998,1
